"45401",6.0,32.0,46.0,0.9
"45456",9.0,25.5,38.0,0.9
"45463",8.5,19.0,20.5,0.9
"45272",7.5,27.0,27.0,0.9
"45050",12.0,28.0,37.0,0.9
"CW40054",4.0,18.0,23.0,0.9
"46156",4.0,14.0,23.0,0.9
"46163",4.0,14.0,23.0,0.9
"46170",4.0,18.0,22.0,0.9
"44381",5.5,26.5,33.5,0.9
"44268",4.0,31.0,32.5,0.9
"45517",5.0,38.0,50.0,0.9
"47931",4.0,12.0,19.0,0.9
"48136",2.4,20.4,26.0,0.9
"48143",2.4,20.4,26.0,0.9
"48129",2.6,25.5,30.0,0.9
"48198",2.6,25.5,30.0,0.9
"48167",2.5,25.5,28.0,0.9
"48211",2.5,25.5,28.0,0.9
"48174",4.0,23.2,29.5,0.9
"48112",4.2,31.8,41.2,0.9
"48808",8.0,33.8,39.0,0.9
"50094",9.0,35.5,50.0,0.9
"508340",9.5,20.0,25.0,0.9
"49928",10.5,28.7,29.5,0.9
"51558",7.0,21.5,28.5,0.9
"51152",5.0,23.5,31.0,0.9
"51664",14.0,15.5,22.5,0.9
"52012",15.5,16.5,18.0,0.9
"52906",8.0,33.8,39.0,0.9
"CW20236",4.5,16.0,16.0,0.9
"CW20277",5.0,26.0,28.5,0.9
"TP517",13.0,16.5,22.0,0.9
"54146",8.0,12.0,17.0,0.9
"54207",10.0,29.0,42.0,0.9
"54184",10.0,10.0,13.5,0.9
"563620",6.0,26.0,35.5,0.9
"56072",5.5,27.0,35.5,0.9
"57048",12.8,12.8,17.2,0.9
"571540",18.0,18.0,20.0,0.9
"54344",14.5,33.0,33.0,0.9
"58151",14.0,27.0,33.0,0.9
"58229",18.0,27.0,37.5,0.9
"44233N",27.5,38.0,50.0,0.9
"CW70176",18.0,22.0,22.0,0.9
"CW20269",11.2,20.0,21.5,0.9
"CW40584",30.5,30.5,40.5,0.9
"551120",15.0,20.0,23.0,0.9
"55167",15.0,20.0,23.0,0.9
"55082",11.0,11.0,27.5,0.9
"55105",26.0,37.0,44.0,0.9
"56720",16.0,31.0,31.0,0.9
"30685",7.8,35.0,52.0,0.9
"45234",8.0,23.0,31.5,0.9
"45241",8.0,25.0,36.0,0.9
"53224",7.0,21.0,28.0,0.9
"TJ903",11.0,37.5,52.5,0.9
"53767",3.9,25.0,39.0,0.9
"53859",8.5,33.0,45.5,0.9
"54894",6.5,21.5,31.0,0.9
"54900",7.5,24.5,33.0,0.9
"56942",7.5,29.5,42.0,0.9
"56935",7.5,29.5,42.0,0.9
"57413",12.5,13.0,35.0,0.9
"57437",7.8,35.0,52.0,0.0
"57444",7.8,29.0,41.0,0.0
"57451",11.0,35.0,52.0,0.9
"57482",8.0,35.0,52.0,0.9
"57345",8.0,29.0,41.0,0.9
"57338",5.3,21.4,25.6,0.9
"57468",10.5,36.0,52.0,0.9
"57383",9.0,30.5,44.0,0.9
"41526",7.8,35.0,52.0,0.9
"40369",8.5,37.5,50.5,0.9
"43018",10.0,16.5,37.5,0.9
"45579",12.3,27.0,29.5,0.9
"47221",14.5,14.5,23.0,0.9
"48051",10.0,19.0,51.0,0.9
"48884",11.0,16.5,32.0,0.9
"48877",14.0,15.5,27.0,0.9
"50414",12.0,18.0,53.0,0.9
"504900",10.0,14.5,26.0,0.9
"49263",12.0,14.5,22.0,0.9
"51176",12.0,20.0,36.0,0.9
"51015",13.0,16.3,35.0,0.9
"51459",13.0,23.5,23.7,0.9
"51473",13.0,23.5,23.7,0.9
"51480",10.5,23.0,23.0,0.9
"51466",11.0,23.0,26.0,0.9
"52760",10.0,15.0,41.0,0.9
"52777",10.0,15.0,41.0,0.9
"52500",12.0,19.5,33.5,0.9
"55481",22.5,28.0,48.5,0.9
"53521",4.0,22.0,30.0,0.9
